CONSECUTIVO;ANIO _ MATRICULA;PERIODO_ MATRICULA;CODIGO_INSTITUCION;ID_SEXO;MUNICIPIO_ PRO;CODIGO _ PROGRAMA;PROGRAMA;ANIO_NACIMIENTO;PAIS NACIMIENTO;CIUDAD NACIMIENTO;ANIO_ PRIMER CURSO;PERIODO _PRIMER CURSO
1507;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/05/2002 12:00:00 AM;170;5266;2020;1
1508;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/14/2001 12:00:00 AM;170;5266;2019;1
1509;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;03/17/2000 12:00:00 AM;170;5001;2020;2
1510;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/04/2002 12:00:00 AM;170;5154;2020;1
1511;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/02/2002 12:00:00 AM;170;5266;2019;2
1512;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;11/29/2002 12:00:00 AM;170;5266;2020;1
1513;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;03/18/2003 12:00:00 AM;170;5266;2020;1
1514;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/29/2002 12:00:00 AM;170;5380;2020;1
1515;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/27/2002 12:00:00 AM;170;8001;2020;1
1516;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/16/2000 12:00:00 AM;170;23807;2020;1
1517;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/27/2000 12:00:00 AM;170;17616;2020;1
1518;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/23/1999 12:00:00 AM;170;5360;2018;2
1519;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/28/2002 12:00:00 AM;170;73001;2020;1
1520;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/27/2000 12:00:00 AM;170;5001;2019;2
1521;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/22/2000 12:00:00 AM;170;5360;2019;2
1522;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/30/2000 12:00:00 AM;170;5088;2019;2
1523;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;03/16/2000 12:00:00 AM;170;5360;2019;1
1524;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/18/2001 12:00:00 AM;170;5686;2019;1
1525;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/06/2001 12:00:00 AM;170;5736;2019;2
1526;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;03/05/2002 12:00:00 AM;170;5360;2019;1
1527;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/24/1997 12:00:00 AM;170;5001;2020;2
1528;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/16/1999 12:00:00 AM;170;66001;2019;2
1529;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/24/1988 12:00:00 AM;170;5001;2019;1
1530;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/29/1997 12:00:00 AM;170;5088;2020;2
1531;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/22/1987 12:00:00 AM;170;5360;2020;2
1532;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/19/1996 12:00:00 AM;170;5001;2018;2
1533;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/03/1998 12:00:00 AM;170;5088;2020;2
1534;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/25/1996 12:00:00 AM;170;5001;2018;2
1535;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/24/1999 12:00:00 AM;170;5360;2019;2
1536;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;06/23/1999 12:00:00 AM;170;5360;2019;2
1537;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/02/1999 12:00:00 AM;170;5001;2020;1
1538;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;11/20/1995 12:00:00 AM;170;5308;2020;1
1539;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/30/1986 12:00:00 AM;170;5001;2018;1
1540;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/23/1991 12:00:00 AM;170;5042;2019;2
1541;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/07/1992 12:00:00 AM;170;5266;2019;2
1542;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/07/1993 12:00:00 AM;170;68001;2019;2
1543;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/09/1995 12:00:00 AM;170;5266;2019;2
1544;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/23/1995 12:00:00 AM;170;68001;2020;2
1545;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/05/1996 12:00:00 AM;170;5266;2019;2
1546;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/18/1997 12:00:00 AM;170;5266;2020;2
1547;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;03/16/1998 12:00:00 AM;170;5001;2019;1
1548;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/20/1998 12:00:00 AM;170;5001;2018;2
1549;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/15/1998 12:00:00 AM;170;5360;2018;2
1550;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;06/29/1998 12:00:00 AM;170;5360;2019;1
1551;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/26/1998 12:00:00 AM;170;5360;2019;1
1552;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/07/1998 12:00:00 AM;170;5088;2020;1
1553;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/24/1999 12:00:00 AM;170;5001;2019;2
1554;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/25/1986 12:00:00 AM;170;5001;2019;1
1555;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/02/1996 12:00:00 AM;170;5001;2015;1
1556;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/19/1990 12:00:00 AM;170;5001;2019;1
1557;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/26/2002 12:00:00 AM;170;20060;2020;1
1558;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/07/1994 12:00:00 AM;170;5266;2020;2
1559;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/05/1985 12:00:00 AM;170;5360;2020;2
1560;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;06/08/2001 12:00:00 AM;170;5001;2020;1
1561;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/24/2002 12:00:00 AM;170;5001;2019;2
1562;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/30/2001 12:00:00 AM;170;5360;2019;1
1563;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/19/1996 12:00:00 AM;170;5001;2020;1
1564;2020;2;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/05/1999 12:00:00 AM;170;5001;2019;2
1565;2020;2;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/06/1999 12:00:00 AM;170;5360;2019;2
5812;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/24/2004 12:00:00 AM;850;0;2023;1
5813;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/12/1966 12:00:00 AM;170;5847;2022;1
5814;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/22/1984 12:00:00 AM;170;5001;2021;2
5815;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/04/1984 12:00:00 AM;170;5001;2022;2
5816;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/29/1978 12:00:00 AM;170;8001;2019;2
5817;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/02/1965 12:00:00 AM;170;5088;2023;1
5818;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/03/1978 12:00:00 AM;170;5266;2022;1
5819;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/16/1998 12:00:00 AM;862;0;2022;1
5820;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;06/03/2003 12:00:00 AM;170;5001;2022;2
5821;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;06/15/2003 12:00:00 AM;170;5001;2023;1
5822;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;11/13/2001 12:00:00 AM;170;5001;2023;1
5823;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/17/2000 12:00:00 AM;170;5001;2020;1
5824;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/09/2002 12:00:00 AM;170;5360;2021;2
5825;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/25/2001 12:00:00 AM;170;5686;2022;1
5826;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/09/2003 12:00:00 AM;170;5001;2023;1
5827;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/06/2001 12:00:00 AM;170;5001;2019;2
5828;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/07/2001 12:00:00 AM;170;5001;2022;1
5829;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/29/2000 12:00:00 AM;170;5360;2023;1
5830;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/18/2000 12:00:00 AM;170;5001;2021;2
5831;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/16/2000 12:00:00 AM;170;5001;2023;1
5832;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/18/2002 12:00:00 AM;170;5001;2022;1
5833;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;11/07/2001 12:00:00 AM;170;5001;2022;1
5834;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/22/2003 12:00:00 AM;170;5088;2022;1
5835;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/12/2001 12:00:00 AM;170;5001;2021;1
5836;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/09/2002 12:00:00 AM;170;5266;2022;1
5837;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/24/2002 12:00:00 AM;170;5088;2021;2
5838;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/19/2002 12:00:00 AM;170;5088;2022;1
5839;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/05/2000 12:00:00 AM;170;5380;2022;1
5840;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/17/2002 12:00:00 AM;170;5001;2021;2
5841;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;03/03/2003 12:00:00 AM;170;5380;2022;1
5842;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;06/02/2003 12:00:00 AM;170;5001;2023;1
5843;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/23/2001 12:00:00 AM;170;5001;2021;1
5844;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/03/2002 12:00:00 AM;170;5001;2021;2
5845;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/27/2003 12:00:00 AM;170;5001;2023;1
5846;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/14/2003 12:00:00 AM;170;5001;2023;1
5847;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/17/2003 12:00:00 AM;170;5001;2021;1
5848;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;03/03/2000 12:00:00 AM;170;5360;2021;2
5849;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/18/2000 12:00:00 AM;170;5001;2022;1
5850;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/29/2000 12:00:00 AM;170;5101;2021;1
5851;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;05/22/2003 12:00:00 AM;170;5001;2022;1
5852;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;11/02/2002 12:00:00 AM;170;5360;2021;2
5853;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/26/2001 12:00:00 AM;170;5360;2022;1
5854;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/06/2000 12:00:00 AM;170;5360;2021;2
5855;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/13/2002 12:00:00 AM;170;5360;2022;1
5856;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;03/17/2000 12:00:00 AM;170;5001;2020;2
5857;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/14/2002 12:00:00 AM;170;5001;2022;1
5858;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/15/2003 12:00:00 AM;170;5266;2022;1
5859;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;11/22/2001 12:00:00 AM;170;5266;2022;1
5860;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;11/28/2002 12:00:00 AM;170;5001;2021;2
5861;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/02/2001 12:00:00 AM;170;5360;2023;1
5862;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/17/2003 12:00:00 AM;170;5360;2022;1
5863;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/20/2001 12:00:00 AM;170;5059;2021;1
5864;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/17/2000 12:00:00 AM;170;76520;2023;1
5865;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/14/2000 12:00:00 AM;170;5360;2022;1
5866;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;03/24/2001 12:00:00 AM;170;5313;2021;2
5867;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/24/2000 12:00:00 AM;170;5088;2022;1
5868;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/29/1999 12:00:00 AM;170;5001;2022;2
5869;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/20/2000 12:00:00 AM;170;5001;2021;1
5870;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/13/2000 12:00:00 AM;170;5001;2022;1
5871;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/24/2000 12:00:00 AM;170;5001;2022;1
5872;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;06/23/2005 12:00:00 AM;170;5001;2023;1
5873;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/17/2004 12:00:00 AM;170;5001;2021;2
5874;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/17/2005 12:00:00 AM;170;5001;2023;1
5875;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/12/2005 12:00:00 AM;170;5001;2023;1
5876;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/06/1986 12:00:00 AM;170;15842;2021;2
5877;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;11/02/2004 12:00:00 AM;170;5001;2022;2
5878;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/05/1993 12:00:00 AM;170;73001;2022;1
5879;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/26/1999 12:00:00 AM;170;11001;2023;1
5880;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/05/1999 12:00:00 AM;170;5001;2022;2
5881;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;07/06/2004 12:00:00 AM;170;5001;2022;2
5882;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/06/2004 12:00:00 AM;170;5266;2023;1
5883;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/21/2004 12:00:00 AM;170;5001;2022;1
5884;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;02/25/2005 12:00:00 AM;170;5001;2023;1
5885;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/23/2005 12:00:00 AM;170;5001;2022;2
5886;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/17/2005 12:00:00 AM;170;5001;2023;1
5887;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;10/05/2005 12:00:00 AM;170;5001;2023;1
5888;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/04/2004 12:00:00 AM;170;5088;2023;1
5889;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/22/1996 12:00:00 AM;170;5088;2021;2
5890;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/11/1997 12:00:00 AM;170;5088;2023;1
5891;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;11/02/1999 12:00:00 AM;170;5266;2022;2
5892;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;11/06/2004 12:00:00 AM;170;5001;2023;1
5893;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/02/2005 12:00:00 AM;170;5001;2023;1
5894;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;09/30/2004 12:00:00 AM;170;5001;2022;1
5895;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;12/27/2005 12:00:00 AM;170;5001;2023;1
5896;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;08/12/2004 12:00:00 AM;170;11001;2023;1
5897;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/24/2004 12:00:00 AM;170;5001;2023;1
5898;2023;1;3303;1;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;04/07/2005 12:00:00 AM;170;5001;2022;2
5899;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;01/06/1998 12:00:00 AM;170;5360;2021;2
5900;2023;1;3303;2;5266;106578;TÉCNICA PROFESIONAL EN PRODUCCIÓN DE CONTENIDOS AUDIOVISUALES;06/16/2004 12:00:00 AM;170;5001;2023;1
